"","source_country","source_country_code","target_country_code","target_country","z","distance","m_levenshtein_distance","cult_dist","gdp_ratio"
"274","Canada","CA","IS","Iceland",0.0066517758197597,5797.773,77.36,"47.42362",0.910330599887682
"275","Canada","CA","IN","India",0.00122630503939704,17265.268,97.04,"50.47772",46.3447928448296
"276","Canada","CA","ID","Indonesia",0.00480700958083991,20537.781,100.84,"76.89603",40.5254203152429
"277","Canada","CA","IE","Ireland",0.00966312445005395,7886.9194,0,"25.41653",5.67623394876446
"278","Canada","CA","IL","Israel",0.00277245803820391,14063.231,97.49,"49.65884",13.0826063801773
"279","Canada","CA","IT","Italy",0.0567577503407509,11007.489,89.4,"34.49638",11.2983469080086
"280","Canada","CA","JP","Japan",0.0186971703409367,13316.968,99.39,"71.87489",9.22018666574606
"281","Canada","CA","KR","Korea, Republic of",0.00418722121136111,13492.007,98.31,"76.30859",NA
"282","Canada","CA","MY","Malaysia",0.000996704636999109,19782.281,98.51,"85.37564",22.2545918001638
"283","Canada","CA","MT","Malta",0.000668893657852931,12058.897,99.49,"55.30823",16.9811769987218
"284","Canada","CA","MX","Mexico",0.0131177478456714,6972.69,92.25,"75.55792",32.5619065343243
"285","Canada","CA","MA","Morocco",0.00213276211938425,11104.36,94.87,"66.23443",44.1820433272882
"286","Canada","CA","NL","Netherlands",0.0117162563720748,8986.54,63.22,"38.34058",4.35612560461463
"287","Canada","CA","NZ","New Zealand",0.0049755601652592,22429.303,0,"18.08314",9.26347693515405
"288","Canada","CA","NO","Norway",0.00234112780248526,7903.5693,64.19,"46.09772",25.1303293322739
"289","Canada","CA","PE","Peru",0.00207834815118589,13160.47,92.25,"79.63667",38.7469787060266
"290","Canada","CA","PH","Philippines",0.00260523462374068,17707.021,102.13,"74.08778",44.8124175284403
"291","Canada","CA","PL","Poland",0.00243137535949716,9856.033,94.5,"58.39521",23.3349392005737
"292","Canada","CA","PT","Portugal",0.0155185982961792,9878.69,95.45,"83.4386",18.9270250389823
"293","Canada","CA","RO","Romania",0.000617134029566692,11122.6045,85.22,"83.45657",29.7908214951628
"294","Canada","CA","RU","Russian Federation",0.000536176662247191,9986.262,93.3,"84.03571",22.2578986370924
"295","Canada","CA","SG","Singapore",0.00120108881023195,20464.303,101.27,"80.25584",46.7672290414781
"296","Canada","CA","SI","Slovenia",0.000832135562447992,10501.486,90.46,"80.7589",17.029960663907
"297","Canada","CA","ZA","South Africa",0.00204649607224051,23165.062,99.52,"21.14237",37.4695054260447
"298","Canada","CA","ES","Spain",0.0383207053112015,10238.194,92.25,"52.04805",13.1047993598367
"299","Canada","CA","SE","Sweden",0.00225353458538547,8235.478,66.26,"52.10566",1.36023854443953
"300","Canada","CA","CH","Switzerland",0.00369749549757592,9963.758,73.66,"24.35159",15.9225152158963
"301","Canada","CA","TH","Thailand",0.00613683387680943,18471.475,101.22,"69.31811",34.2206515210986
"302","Canada","CA","TR","Turkey",0.00389524382102848,12811.491,101.04,"63.21392",30.0347128163916
"303","Canada","CA","UA","Ukraine",0.000439293255455,11053.695,95.59,"37.27636",42.7625772389314
"304","Canada","CA","AE","United Arab Emirates",0.000741888005436088,16136.485,98.03,"64.50868",28.5354395677675
"305","Canada","CA","GB","United Kingdom",0.0321387476558861,8057.509,0,"21.49418",5.18962386596402
"306","Canada","CA","US","United States",0.184537673709958,4551.441,0,"15.0333",12.7740734139861
"307","Chile","CL","AU","Australia",0.0171125098347758,19968.678,92.25,"86.78709",26.0790453752809
"308","Chile","CL","AT","Austria",0.00524521374246001,20475.656,93.57,"81.14801",28.8491479026069
"309","Chile","CL","BE","Belgium",0.00701547338054026,19836.7,93.6,"58.71967",24.4459147605906
"310","Chile","CL","BR","Brazil",0.0714004720692368,5175.2793,67.96,"28.3196",7.86330442455736
"311","Chile","CL","BG","Bulgaria",0.000229478101232625,21458.652,93.8,NA,6.92212753718917
"312","Chile","CL","CA","Canada",0.0144899029635458,18048.166,92.25,"76.4526",26.2329538679206
"313","Chile","CL","CL","Chile",0.108772619984264,0,0,"0",0
"314","Chile","CL","CO","Colombia",0.0105232100708104,7389.673,0,"38.0526",10.8608559527697
"315","Chile","CL","HR","Croatia",0.00770390768423813,20544.367,91.74,"19.49359",1.37220462176486
"316","Chile","CL","CZ","Czech Republic",0.00944138473642801,20871.75,90.16,"49.4166",9.74040315772702
"317","Chile","CL","DK","Denmark",0.00321269341725675,20998.27,91.72,"93.48262",27.2710556276027
"318","Chile","CL","EE","Estonia",0.00019669551534225,22360.055,96.74,"50.77401",5.5577541326019
"319","Chile","CL","FI","Finland",0.000786782061369001,22685.39,98.91,"56.85947",21.3079106909742
"320","Chile","CL","FR","France",0.0713349068974561,19184.219,84.03,"50.53711",19.9381536009677
"321","Chile","CL","DE","Germany",0.0307172829792814,20477.43,93.57,"67.86015",28.3412297121806
"322","Chile","CL","GR","Greece",0.00613034356150013,20908.426,94.12,"40.86563",4.2665693294139
"323","Chile","CL","HK","Hong Kong",0.00268817204301075,29376.5,99.38,"64.17944",39.5565024872426
"324","Chile","CL","HU","Hungary",0.00452399685287175,21098.475,101.97,"84.58132",2.86913531259422
"325","Chile","CL","IS","Iceland",0.000917912404930501,19717.246,93.81,"63.85922",25.3226232680329
"326","Chile","CL","IN","India",0.000524521374246001,27602.47,92.95,"61",20.1118389769091
"327","Chile","CL","ID","Indonesia",0.00199973773931288,24928.896,98.01,"45.54119",14.2924664473223
"328","Chile","CL","IE","Ireland",0.002884867558353,19024.68,92.25,"87.37849",31.9091878166851
"329","Chile","CL","IL","Israel",0.00258982428533963,21841.164,98.16,"62.02419",13.1503474877432
"330","Chile","CL","IT","Italy",0.0837922895357986,19871.684,58.31,"69.73521",14.934606959912
"331","Chile","CL","JP","Japan",0.0179648570679255,28151.176,100.96,"71.65891",17.0127672021745
"332","Chile","CL","KR","Korea, Republic of",0.00501573564122738,29137.027,102.11,"12.49",NA
"333","Chile","CL","MY","Malaysia",0.000786782061369001,26355.28,98.05,"68.36666",3.97836206775684
"334","Chile","CL","MT","Malta",0.000295043273013375,19532.695,95.79,NA,9.2517768691988
"335","Chile","CL","MX","Mexico",0.014424337791765,11853.144,0,"45.49725",6.32895266640368
"336","Chile","CL","MA","Morocco",0.00216365066876475,16551.527,96.74,"31.65438",17.9490894593676
"337","Chile","CL","NL","Netherlands",0.0155389457120378,20070.744,91.1,"71.82618",30.5890794725352
"338","Chile","CL","NZ","New Zealand",0.0040650406504065,14525.11,92.25,"84.17838",16.9694769327665
"339","Chile","CL","NO","Norway",0.001573564122738,22061.09,95.35,"69.54135",51.3632832001945
"340","Chile","CL","PE","Peru",0.0198006818777865,4931.869,0,"15.71623",12.5140248381061
"341","Chile","CL","PH","Philippines",0.00114739050616313,27285.443,96.76,NA,18.5794636605197
"342","Chile","CL","PL","Poland",0.0019669551534225,21405.482,91.04,"52.33546",2.89801466734691
"343","Chile","CL","PT","Portugal",0.00822842905848413,17410.537,67.96,"18.68154",7.30592882893825
"344","Chile","CL","RO","Romania",0.00045895620246525,21626.473,73.71,"31.46427",3.55786762724223
"345","Chile","CL","RU","Russian Federation",0.0019669551534225,27563.152,95.73,"36.06938",3.9750552308282
"346","Chile","CL","SG","Singapore",0.000950694990820876,25871.453,98.66,"81.3265",73.0001829093987
"347","Chile","CL","SI","Slovenia",0.000557303960136376,20521.254,90.68,"12.84523",9.20299320401363
"348","Chile","CL","ZA","South Africa",0.000557303960136376,14212.043,99.57,NA,11.2365515581241
"349","Chile","CL","ES","Spain",0.0818253343823761,18006.559,0,"31.87475",13.1281545080839
"350","Chile","CL","SE","Sweden",0.00173747705218988,21916.396,92.63,"84.2971",27.5931924123601
"351","Chile","CL","CH","Switzerland",0.003147128245476,19858.23,95.06,"73.57989",42.1554690838169
"352","Chile","CL","TH","Thailand",0.00321269341725675,27901.977,96.71,"23.02173",7.987697653178
"353","Chile","CL","TR","Turkey",0.00449121426698138,22415.824,98.65,"22.2486",3.80175894847097
"354","Chile","CL","UA","Ukraine",0.000524521374246001,22482.623,90.91,"41.39587",16.5296233710108
"355","Chile","CL","AE","United Arab Emirates",0.000360608444794125,23941.334,98.49,NA,54.7683934356881
"356","Chile","CL","GB","United Kingdom",0.0416666666666667,19554.508,92.25,"95.83841",21.0433300019566
"357","Chile","CL","US","United States",0.197842905848413,13690.549,92.25,"88.93256",39.0070272819067
"358","Colombia","CO","AU","Australia",0.00757430225856912,26041.463,92.25,"87.97727",36.9399013280507
"359","Colombia","CO","AT","Austria",0.00469277422541782,15217.036,93.57,"72.28416",39.7100038553766
"360","Colombia","CO","BE","Belgium",0.00798594912044787,14197.639,93.6,"64.37391",35.3067707133603
"361","Colombia","CO","BR","Brazil",0.029803232800022,5037.845,67.96,"29.49576",2.99755152821236
"362","Colombia","CO","BG","Bulgaria",8.23293723757513e-05,16827.613,93.8,"29.98333",3.93872841558055
"363","Colombia","CO","CA","Canada",0.0119377589944839,10767.584,92.25,"80.25584",37.0938098206903
"364","Colombia","CO","CL","Chile",0.015230933889514,7389.673,0,"38.0526",10.8608559527697
"365","Colombia","CO","CO","Colombia",0.156041603776174,0,0,"0",0
"366","Colombia","CO","HR","Croatia",0.00384203737753506,15628.647,91.74,"31.81195",9.48865133100485
"367","Colombia","CO","CZ","Czech Republic",0.00976975218858915,15454.507,90.16,"58.70264",20.6012591104967
"368","Colombia","CO","DK","Denmark",0.00257965366777354,15018.584,91.72,"108.0509",38.1319115803724
"369","Colombia","CO","EE","Estonia",0.000301874365377755,16269.918,96.74,NA,16.4186100853716
"370","Colombia","CO","FI","Finland",0.000493976234254508,16143.0205,98.91,"74.4379",32.168766643744
"371","Colombia","CO","FR","France",0.066961222865611,13847.083,84.03,"61.98387",30.7990095537375
"372","Colombia","CO","DE","Germany",0.0254946623123576,14879.047,93.57,"64.56779",39.2020856649503
"373","Colombia","CO","GR","Greece",0.0067510085348116,16730.93,94.12,"40.07493",15.1274252821836
"374","Colombia","CO","HK","Hong Kong",0.00183868931639178,27170.271,99.38,"52.86776",50.4173584400123
"375","Colombia","CO","HU","Hungary",0.00496720546667033,15967.036,101.97,"74.22938",13.7299912653639
"376","Colombia","CO","IS","Iceland",0.000521419358379758,12845.983,93.81,"85.98837",36.1834792208026
"377","Colombia","CO","IN","India",0.000548862482505008,26102.96,92.95,"54.67175",9.25098302413934
"378","Colombia","CO","ID","Indonesia",0.000823293723757513,29981.191,98.01,"38.34058",3.43161049455259
"379","Colombia","CO","IE","Ireland",0.000740964351381761,12926.116,92.25,"82.52879",42.7700437694548
"380","Colombia","CO","IL","Israel",0.00192101868876753,18596.627,98.16,"69.90708",24.011203440513
"381","Colombia","CO","IT","Italy",0.0804083536869837,15141.548,58.31,"65.7191",25.7954629126817
"382","Colombia","CO","JP","Japan",0.00584538543867834,23657.309,100.96,"48.6107",27.8736231549442
"383","Colombia","CO","KR","Korea, Republic of",0.00156425807513927,24079.77,102.11,"26.90725",NA
"384","Colombia","CO","MY","Malaysia",0.000164658744751503,30517.965,98.05,NA,14.8392180205266
"385","Colombia","CO","MT","Malta",0.00063119185488076,15434.181,95.79,"52.74467",20.1126328219685
"386","Colombia","CO","MX","Mexico",0.0540355114026181,5950.8765,0,"22.67157",4.53190328636604
"387","Colombia","CO","MA","Morocco",0.000933066220258514,12218.325,96.74,"20.44505",7.08823350659789
"388","Colombia","CO","NL","Netherlands",0.0112242377672274,14317.453,91.1,"92.51486",41.4499354253049
"389","Colombia","CO","NZ","New Zealand",0.00118005433738577,19650.352,92.25,"85.89529",27.8303328855363
"390","Colombia","CO","NO","Norway",0.00156425807513927,15531.811,95.35,"92.02174",62.2241391529642
"391","Colombia","CO","PE","Peru",0.0272510222563737,2465.3215,0,"23.47339",1.65316888533634
"392","Colombia","CO","PH","Philippines",0.000493976234254508,27978.156,96.76,"48.8467",7.71860770775001
"393","Colombia","CO","PL","Poland",0.00156425807513927,15839.205,91.04,"48.77499",13.7588706201166
"394","Colombia","CO","PT","Portugal",0.0126238370976152,12354.042,67.96,"43.32436",18.166784781708
"395","Colombia","CO","RO","Romania",0.000109772496501002,16663.715,73.71,NA,7.30298832552749
"396","Colombia","CO","RU","Russian Federation",0.00227777930239578,20274.73,95.73,"48.59012",14.8359111835979
"397","Colombia","CO","SG","Singapore",0.000960509344383765,31096.037,98.66,"74.41774",83.8610388621685
"398","Colombia","CO","SI","Slovenia",0.000164658744751503,15427.5205,90.68,"47.96874",20.0638491567833
"399","Colombia","CO","ZA","South Africa",0.00123494058563627,17906.635,99.57,NA,0.375695605354426
"400","Colombia","CO","ES","Spain",0.100606493043168,13089.853,0,"45.43127",23.9890104608536
"401","Colombia","CO","SE","Sweden",0.00153681495101402,15542.573,92.63,"103.6436",38.4540483651298
"402","Colombia","CO","CH","Switzerland",0.00362249238453306,14593.374,95.06,"68.07349",53.0163250365866
"403","Colombia","CO","TH","Thailand",0.00241499492302204,28971.596,96.71,"34.8425",2.87315829959172
"404","Colombia","CO","TR","Turkey",0.00721754164494086,18266.457,98.65,"31.03224",7.05909700429875
"405","Colombia","CO","UA","Ukraine",0.000164658744751503,17306.979,90.91,"48.54657",5.6687674182411
"406","Colombia","CO","AE","United Arab Emirates",0.000521419358379758,21828.885,98.49,"27.50825",65.6292493884578
"407","Colombia","CO","GB","United Kingdom",0.0194846181289278,13470.46,92.25,"93.96276",31.9041859547263
"408","Colombia","CO","US","United States",0.23510524438102,6787.2856,92.25,"89.29166",49.8678832346764
"409","Croatia","HR","AU","Australia",0.00343729464691907,22750.42,87.63,"76.81145",27.4512499970458
"410","Croatia","HR","AT","Austria",0.0341202042157408,692.0199,91.36,"77.12976",30.2213525243718
"411","Croatia","HR","BE","Belgium",0.0144063084466461,1801.2583,89.21,"47.11687",25.8181193823554
"412","Croatia","HR","BR","Brazil",0.00252742253449932,15407.214,94.47,"11.74734",6.49109980279249
"413","Croatia","HR","BG","Bulgaria",0.0011120659151797,1211.0204,47.15,"6.557438",5.5499229154243
"414","Croatia","HR","CA","Canada",0.003690036900369,10851.29,87.63,"67.32756",27.6051584896855
"415","Croatia","HR","CL","Chile",0.000505484506899864,20544.367,91.74,NA,1.37220462176486
"416","Croatia","HR","CO","Colombia",0.000606581408279836,15628.647,91.74,NA,9.48865133100485
"417","Croatia","HR","HR","Croatia",0.247232472324723,0,0,"0",0
"418","Croatia","HR","CZ","Czech Republic",0.0154172774604458,958.3312,43.72,"46.15192",11.1126077794919
"419","Croatia","HR","DK","Denmark",0.011120659151797,2158.7522,91.01,"92.36341",28.6432602493676
"420","Croatia","HR","EE","Estonia",0.000707678309659809,2693.5918,95.02,NA,6.92995875436677
"421","Croatia","HR","FI","Finland",0.00156700197138958,3784.5552,97.27,"56.00893",22.6801153127391
"422","Croatia","HR","FR","France",0.0701612495577011,1816.2952,90.6,"38.91015",21.3103582227326
"423","Croatia","HR","DE","Germany",0.055502198857605,1395.0668,91.36,"59.16925",29.7134343339454
"424","Croatia","HR","GR","Greece",0.00793610675832786,1485.2538,96.44,"38.54867",5.63877395117876
"425","Croatia","HR","HK","Hong Kong",0.000758226760349795,14266.408,95.55,"54.58022",40.9287071090074
"426","Croatia","HR","HU","Hungary",0.0319466208360714,611.50934,94.37,"72.42928",4.24133993435908
"427","Croatia","HR","IS","Iceland",0.00318455239346914,5058.3643,96.19,"66.16646",26.6948278897978
"428","Croatia","HR","IN","India",0.000404387605519891,10502.585,90.66,"45.79301",18.7396343551442
"429","Croatia","HR","ID","Indonesia",0.00227468028104939,17894.191,98.54,"38.02631",12.9202618255574
"430","Croatia","HR","IE","Ireland",0.0215841884446242,3289.5867,87.63,"78.75912",33.2813924384499
"431","Croatia","HR","IL","Israel",0.00247687408380933,3501.4011,100.87,"63.96093",14.5225521095081
"432","Croatia","HR","IT","Italy",0.0905828236364555,690.6346,88.92,"57.47173",16.3068115816769
"433","Croatia","HR","JP","Japan",0.00515594197037861,14802.1045,104.94,"60.8194",18.3849718239394
"434","Croatia","HR","KR","Korea, Republic of",0.000404387605519891,14028.126,96.73,"20.4939",NA
"435","Croatia","HR","MY","Malaysia",0.00101096901379973,15971.935,96.59,"55.19058",5.3505666895217
"436","Croatia","HR","MT","Malta",0.00414497295657888,1554.7396,100.48,"35.63706",10.6239814909637
"437","Croatia","HR","MX","Mexico",0.00166809887276955,16479.336,91.74,"30.29852",4.95674804463882
"438","Croatia","HR","MA","Morocco",0.00262851943587929,3993.8245,99.17,"19.64688",16.5768848376027
"439","Croatia","HR","NL","Netherlands",0.0279027447808725,1903.2139,90.66,"69.56292",31.9612840943001
"440","Croatia","HR","NZ","New Zealand",0.00187029267552949,29112.797,87.63,NA,18.3416815545314
"441","Croatia","HR","NO","Norway",0.00449881211140879,3598.8848,91.46,"70.59745",52.7354878219594
"442","Croatia","HR","PE","Peru",0.000353839154829904,17440.09,91.74,NA,11.1418202163412
"443","Croatia","HR","PH","Philippines",0.00106151746448971,16386.102,96.18,NA,17.2072590387549
"444","Croatia","HR","PL","Poland",0.00647020168831825,1368.0814,55.2,"38.71692",4.27021928911177
"445","Croatia","HR","PT","Portugal",0.0324521053429712,3335.091,94.47,"28.16026",8.67813345070312
"446","Croatia","HR","RO","Romania",0.0014659050700096,1104.744,89.48,"20.04994",2.18566300547736
"447","Croatia","HR","RU","Russian Federation",0.00176919577414952,8319.302,60.13,"26.01922",5.34725985259306
"448","Croatia","HR","SG","Singapore",0.00121316281655967,15597.74,100.65,"73.60706",74.3723875311636
"449","Croatia","HR","SI","Slovenia",0.0234544811201537,350.0373,28.36,"23.34524",10.5751978257785
"450","Croatia","HR","ZA","South Africa",0.00116261436586969,13127.102,101.64,"55.58777",9.86434693635928
"451","Croatia","HR","ES","Spain",0.070515088712531,2636.0117,91.74,"24.8998",14.5003591298488
"452","Croatia","HR","SE","Sweden",0.00657129858969823,3172.0317,89.42,"83.86894",28.965397034125
"453","Croatia","HR","CH","Switzerland",0.00379113380174898,1110.5889,88.76,"64.26508",43.5276737055817
"454","Croatia","HR","TH","Thailand",0.00647020168831825,13849.613,101.06,"23.28089",6.61549303141314
"455","Croatia","HR","TR","Turkey",0.00803720365970783,2689.845,98.01,"10.72381",2.42955432670611
